,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Tibetan_Xinlong:XL47,0.021626,-0.427538,0.00528,-0.052003,0.043085,0.029005,0.007285,0.000692,-0.005727,0.006196,-0.065118,-0.01169,0.007136,-0.006331,-0.000407,-0.00305,-0.001043,-0.005321,-0.010056,0.002126,-0.001248,0.014715,0.006779,0.000964,0.011975
Tibetan_Xinlong:XL60,0.022765,-0.430584,0.004525,-0.041021,0.014156,0.010319,0.003995,0.011307,0.009817,0.020957,-0.089314,-0.013788,0.010109,-0.007844,-0.007057,-0.003713,0.00678,-0.001394,-0.020614,-0.00025,0.004991,0.023494,0.01023,-0.002289,0.035206
Tibetan_Xinlong:XL61,0.023903,-0.435662,-0.004148,-0.04845,0.037238,0.009761,0.00235,0.003461,-0.003068,0.00492,-0.082006,-0.007044,0.015163,-0.006193,-0.007872,0.005436,-0.000522,0.005828,-0.003268,0.000125,0.004118,0.021392,0.000739,0.00012,0.030656
Tibetan_Xinlong:XL76,0.014797,-0.444802,-0.004525,-0.063954,0.065858,0.029005,0.007755,-0.003692,-0.014112,0.003645,-0.057486,-0.015286,0.009514,-0.004817,-0.011672,0.004906,0.006389,0.000253,-0.002011,-0.004252,0.010981,0.013354,0.007395,0.007591,0.007664
Tibetan_Xinlong:XL92,0.022765,-0.446833,-0.000377,-0.063631,0.060011,0.022869,0.00611,0.002308,-0.008181,0.006014,-0.06593,-0.005845,0.007582,-0.007844,-0.007193,-0.002121,-0.004824,-0.002534,-0.014455,-0.010755,0.006114,0.003462,0.005053,0.00253,0.00946
Tibetan_Xunhua:XHTB20,0.013659,-0.401134,0.003017,-0.030362,0.025543,0.006972,0.01034,0.004846,-0.000614,0.016219,-0.071938,-0.009891,0.016947,-0.008533,-0.006379,0.003845,0.005215,-0.003801,-0.006788,0.005253,0.004617,0.020155,-0.001725,0.002169,0.018801
Tibetan_Xunhua:XHTB5,0.026179,-0.408243,0.001886,-0.033592,0.015695,0.005578,0.007285,0.000692,-0.00409,0.011481,-0.076323,-0.004796,0.003122,-0.00289,-0.012351,-0.003978,0.005085,-0.003421,-0.01081,0.006753,0.000499,0.019784,0.005423,0.008435,0.022034
Tibetan_Xunhua:XHTB7,0.021626,-0.394025,0.005657,-0.048127,0.023081,0.010877,0.006345,0.008769,-0.002659,0.009659,-0.07681,-0.015286,0.011596,-0.001651,-0.00855,0.006232,0.006258,-0.003674,-0.005656,-0.004377,0.008485,0.008656,0.010106,0.006989,0.024908
Tibetan_Yajiang:YJ01,0.013659,-0.426522,0.014331,-0.047804,0.018773,0.007251,0.00141,0.007384,0.000409,0.014397,-0.08769,-0.009741,0.019029,0,-0.012215,-0.002652,0.005085,0.002027,-0.007416,0.007253,0.001747,0.027204,0.00949,0.006025,0.039517
Tibetan_Yajiang:YJ104,0.01935,-0.432616,0.004525,-0.047804,0.029852,-0.002231,0.020211,0.003923,-0.002659,0.006925,-0.084767,-0.003897,0.007582,0.00578,0,-0.007292,-0.005998,-0.005828,-0.017975,0.009004,0.007237,0.023865,0.019596,0.009158,0.037841
Tibetan_Yajiang:YJ111,0.021626,-0.429569,0.011314,-0.043282,0.028313,0.001394,0.009165,0.00923,-0.007772,0.01549,-0.085579,-0.003597,0.005054,0.001376,-0.007193,-0.006762,-0.004042,-0.000127,-0.01986,0.005628,-0.004991,0.024854,0.008011,0.004217,0.019399
Tibetan_Yajiang:YJ12,0.015935,-0.425507,0.001508,-0.046835,0.029236,0.013666,0.000705,-0.004615,-0.005113,0.00893,-0.088015,-0.01079,0.005203,-0.003441,-0.00285,-0.005304,0.005476,-0.00266,-0.007793,0.001626,0.004492,0.018795,0.01935,-0.006145,0.038559
Tibetan_Yajiang:YJ14,0.021626,-0.437693,0.00264,-0.052003,0.039084,0.008925,0.004465,0.004154,-0.005931,0.006014,-0.075835,-0.01109,0.008176,-0.009634,-0.012622,-0.003447,0.000782,-0.001774,-0.005656,0.005878,0.010606,0.021887,0.011216,-0.007109,0.030177
Tibetan_Yajiang:YJ140,0.025041,-0.425507,0.004903,-0.05491,0.028621,0.004183,0.013161,0.004384,0,0.006925,-0.091912,-0.009741,0.01115,-0.007569,-0.00665,-0.013789,-0.005346,-0.001774,-0.001006,0.004627,-0.001123,0.027946,0.002711,-0.006507,0.044188
Tibetan_Yajiang:YJ25,0.006829,-0.42246,0.007542,-0.050711,0.012925,0.008646,0.007755,0.005077,0.001841,0.014579,-0.091749,-0.006145,0.011744,0.001927,-0.011401,-0.001193,-0.000522,-0.005574,-0.007542,0.003252,0.004118,0.022134,0.016638,-0.002651,0.049097
Tibetan_Yajiang:YJ37,0.030732,-0.425507,0.008674,-0.048773,0.018157,-0.00502,0.003995,0.000462,0.003886,0.01057,-0.096296,-0.009741,0.015461,-0.011973,0,0.000796,0.001956,-0.002407,-0.012947,0.005253,-0.006988,0.028687,0.000616,-0.002892,0.026704
Tibetan_Yajiang:YJ39,0.023903,-0.4316,0.002263,-0.052326,0.044316,0.015897,0.00658,-0.000462,-0.008999,0.002916,-0.060896,-0.015436,0.014717,-0.005505,-0.010722,0.00769,0.004955,0.000127,-0.005405,-0.003252,0.002496,0.020279,0.013064,0.00494,0.017483
Tibetan_Yajiang:YJ86,0.036423,-0.371684,0.001886,-0.046512,0.030775,0.013945,0.000235,0.000462,-0.011862,0.002369,-0.060896,-0.007643,0.013677,-0.00055,-0.011536,-0.009944,-0.001434,0.008361,0.00264,-0.004127,0.009234,0.013231,0.008134,-0.001084,0.003952
Tibetan_Yunnan:Tibetan870,0.025041,-0.424491,0.012445,-0.042313,0.02739,0.004741,0.00611,0.010615,-0.007158,0.005832,-0.081032,-0.008692,0.016799,-0.009083,-0.00855,-0.007425,0.001956,-0.004941,-0.015209,0.007003,0.007112,0.025596,0.017008,-0.005543,0.035566
Tibetan_Yunnan:Tibetan871,0.025041,-0.437693,0.010182,-0.047158,0.036007,0.008646,0.006815,-0.003231,0.00409,0.010934,-0.080057,-0.001049,0.002379,0.001789,-0.010043,-0.002652,0.00339,-0.004307,-0.011564,-0.001501,0.001872,0.031408,0.00493,-0.009037,0.036404
Tibetan_Yunnan:Tibetan872,0.023903,-0.435662,-0.001131,-0.04199,0.030775,0.004183,0.011986,0,-0.009613,0.008018,-0.069015,-0.004346,0.00669,-0.00055,-0.007872,-0.003845,-0.00326,0.007475,-0.008673,0.001876,-0.004492,0.025225,-0.000246,-0.004217,0.041553
Tibetan_Yunnan:Tibetan937,0.011382,-0.429569,0.004525,-0.055556,0.036622,0.012829,0.00376,0.010153,-0.008795,0.006925,-0.069015,-0.006894,0.007582,-0.003441,-0.008822,-0.004773,-0.000261,0.004054,-0.004399,0.005503,-0.00287,0.014467,0.005669,-0.001928,0.030776
Tikar_South:T_Tikar_South-1.DG,-0.63058,0.064994,0.019233,0.014858,0.000923,0.012271,-0.01034,0.029076,-0.036814,0.021868,0.008119,0.001049,0.005054,-0.004404,-0.002172,0.001193,0.000261,0.00076,-0.002891,0.001,0.001248,-0.002349,0.000493,-0.002771,-0.001078
Tikar_South:T_Tikar_South-2.DG,-0.626027,0.063978,0.019987,0.019703,-0.000615,0.015339,-0.018331,0.023999,-0.030883,0.022051,0.004222,-0.007943,0.000297,0.001514,0.00095,0.005834,0.00013,-0.00114,0.003771,0.001751,-0.00287,-0.000618,-0.002835,0.000241,0.000599
Tlingit:Ale14,0.088782,-0.137096,0.098051,0.062985,-0.049548,-0.003068,-0.063923,-0.081458,-0.000818,-0.030433,0.00406,-0.009442,0.017096,-0.000963,-0.026873,-0.002784,0.005085,0.001647,0.00817,0.007629,-0.001622,-0.023494,0.001232,0.006386,0.020717
Tlingit:Ale16,0.091058,-0.109677,0.094657,0.056202,-0.0437,-0.007251,-0.043242,-0.048921,-0.008181,-0.023873,0.003735,0.000599,0.012636,0.001101,-0.018865,-0.009944,-0.001695,0.00076,0.011941,-0.003252,0.002246,-0.008779,0.002342,0.007712,0.01449
Tlingit:Ale32,0.105855,-0.045699,0.089,0.068153,-0.015695,0.010319,-0.033607,-0.041306,-0.005727,-0.027335,0.009094,-0.009292,0.016947,0.001927,-0.011943,-0.002387,0.000652,0.007601,0.00905,-0.003627,0.006863,-0.013107,0.006655,0.008073,0.01449
Tlingit:Ale9,0.073985,-0.216308,0.105217,0.062985,-0.064935,-0.004462,-0.091419,-0.107534,-0.007567,-0.025149,0.01494,-0.001499,0.011447,-0.012248,-0.022394,-0.003315,0.008475,0.008235,0.012947,0.012131,0.01148,-0.012736,0.008381,0.008676,0.013172
Todzin:TUV-121,0.050082,-0.358482,0.1022,0.003553,-0.104943,-0.054384,0.020681,0.032076,0.007363,0.016766,0.01429,0.006894,0.000595,-0.01679,0.002036,-0.000133,0.00678,0.002027,0.014455,0.010005,-0.024582,0.006554,0.005053,-0.013737,0.001916
Todzin:TUV-195,0.048944,-0.360513,0.112759,0.008075,-0.114483,-0.058288,0.022326,0.027691,0.022498,0.014943,0.037999,0.004046,-0.004162,-0.015001,0.002986,-0.007292,0.001825,-0.003041,0.015084,0.013632,-0.025206,0.001237,-0.003204,-0.009037,-0.002634
