,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
CHL_PuntaSantaAna_7300BP,0.044391,-0.30669,0.124827,0.095608,-0.115098,-0.015339,-0.283658,-0.34014,-0.01309,-0.016583,-0.003897,-0.002398,-0.001338,0.02835,-0.004207,-0.001326,-0.002086,0.003674,0.00352,0.005878,-0.000749,0.001855,0.004683,-0.002771,0.000599
CHL_Yamana_1000BP,0.0512205,-0.313291,0.120113,0.093024,-0.1163295,-0.018686,-0.285068,-0.341755,-0.0122715,-0.0222325,-0.005115,0.0020235,0.0051285,0.020368,-0.009568,0.0027845,0.0023465,-0.0050675,-0.002388,-0.0005005,-0.001622,0.00068,-0.002403,0.0031935,0.001916
CHN_Amur_River_EN,0.025041,-0.4595275,0.097674,-0.036822,-0.0809385,-0.060101,0.0200935,0.0271145,0.0140095,0.014579,-0.023059,0.0062945,0.00498,-0.0052295,-0.003868,0.0059665,-0.0020865,0.001267,0.0098045,0.024762,-0.011043,-0.0200315,-0.020028,-0.009158,-0.0088015
CHN_Amur_River_Xianbei_IA,0.034147,-0.437693,0.104462,-0.042959,-0.082785,-0.058846,0.025616,0.029306,0.015953,0.014032,-0.036375,-0.005545,-0.005054,0.006055,-0.006515,-0.012198,0.005998,-0.002534,0.000126,0.029264,-0.021462,-0.01694,-0.032784,-0.003253,0.005389
CHN_Bianbian_N,0.015935,-0.443786,0.028284,-0.052003,0.024312,-0.005299,-0.002585,0.000231,-0.00225,0.011663,-0.073887,-0.006744,0.004906,-0.007844,-0.011943,0.001724,0.004303,0.004687,0.002011,0.004127,0.022086,-0.001731,-0.003451,-0.005181,-0.008981
CHN_Boshan_N,0.01935,-0.444802,0.032432,-0.062339,0.012618,0.002789,0.009635,0.003,-0.007772,0.008201,-0.074861,-0.009891,0.009812,-0.008533,-0.010315,-0.005701,-0.004042,0.003801,-0.000377,-0.002126,0.013726,0.003215,0.005793,-0.005543,-0.005628
CHN_Chuanyun_Historic,0.018212,-0.447848,-0.009428,-0.072998,0.07663,0.041276,-0.00705,-0.011076,-0.016771,-0.00492,-0.05164,-0.008243,0.005946,-0.003303,0.003393,-0.00769,-0.000913,0.003294,0.003897,-0.014007,0.010856,-0.002349,0.014913,-0.006145,-0.012933
CHN_HMMH_MN,0.022765,-0.438709,0.073161,-0.034561,-0.056626,-0.05271,0.015981,0.023999,0.019021,0.017312,-0.054725,-0.00015,0.000446,-0.000413,-0.009093,0.007558,0.010561,0.003294,0.004525,0.020635,-0.012478,-0.010263,-0.026375,-0.006266,0.005508
CHN_Liangdao1_N,0.002276,-0.409258,-0.052043,-0.038114,0.107405,0.046575,-0.006345,-0.01523,-0.020657,-0.013485,0.021922,0.009292,-0.003122,0.000138,0.015879,0.001326,0.004824,0,-0.008045,-0.006378,0.005116,-0.011005,-0.002588,-0.009278,-0.03341
CHN_Liangdao2_N,0.006829,-0.407227,-0.052043,-0.040052,0.112944,0.045459,0.00141,-0.004384,-0.005931,-0.008565,0.034589,0.003747,-0.010406,0.001927,0.007736,0.012066,0.00352,0.004814,0.005028,-0.00988,0.007237,-0.011005,0.013188,-0.01687,-0.02874
CHN_Miaozigou_MN,0.01935,-0.458004,0.030924,-0.064923,0.012002,0.009761,0.003995,-0.002077,-0.012067,0.016766,-0.076647,-0.015886,0.018731,-0.013349,-0.006515,0.005304,0.007693,-0.000253,-0.022249,0.003627,-0.011979,0.025967,0.011462,0.001928,0.025147
CHN_Qihe_N,0.005691,-0.372699,-0.057322,-0.01615,0.096018,0.035698,-0.005875,-0.007615,-0.003477,-0.002916,0.013641,-0.004646,-0.000743,-0.01445,-0.002036,-0.004773,0.004433,0.000507,0.008422,0.007128,0.009982,-0.00371,0.005053,-0.013134,-0.017483
CHN_Shimao_LN,0.018781,-0.451403,0.023004,-0.062662,0.028159,0.0079485,0.006815,0.0012695,-0.00859,0.009567,-0.0937795,-0.008093,0.007582,-0.008257,-0.0110615,-0.0024525,-0.0029985,0.002217,-0.006599,-6.25e-05,0.0090465,0.0097685,0.0071485,0.0025905,0.0170645
CHN_Shirenzigou_IA,0.0768308,-0.1379427,0.033438,0.0450585,-0.047855,0.0151532,-0.0030158,-0.0083843,-0.021441,-0.027882,-0.0223015,0.0017733,0.0049305,-0.017799,0.0142053,0.005149,-0.0047807,-0.0022382,0.0059288,0.008129,-0.0150152,0.001113,0.0041082,-0.0020487,0.0011773
CHN_Tanshishan_N,0.005691,-0.427538,-0.04186,-0.058463,0.123408,0.055778,-0.00846,-0.01823,-0.020043,-0.024055,0.035076,3e-04,-0.004906,0.003578,-0.000271,0.014585,0.001825,0.001267,0.003017,-0.012256,0.005865,-0.009398,0.002958,-0.007832,-0.03341
CHN_Tianyuan,-0.027318,-0.260991,-0.075424,0.071383,0.033545,-0.018407,-0.00799,-0.003,0.040291,0.021322,-0.006333,-0.005995,-0.003568,-0.00523,-0.000407,-0.000663,0.008084,0.002407,-0.001131,0.027263,-0.001747,0.008037,-0.008874,-0.010845,0.011256
CHN_Upper_Yellow_River_IA,0.0258,-0.4458177,0.010308,-0.0622313,0.0420593,0.0190577,0.004857,-0.000846,-0.0067493,0.0095367,-0.0801117,-0.009092,0.0137263,-0.0054593,-0.0126673,-0.001149,0.005128,-0.00152,-0.0018437,-0.0074203,0.0062807,0.010428,0.0073123,0.000241,0.007504
CHN_Upper_Yellow_River_LN,0.0170734,-0.4421616,0.022778,-0.0515508,0.0196344,-0.0039602,0.0089774,0.0057692,-0.0035588,0.0106792,-0.0916846,-0.0111202,0.0117144,-0.0013762,-0.0077904,-0.0013258,-0.0005476,-0.0033952,-0.0051536,0.0010756,0.0009234,0.0163468,0.0057188,0.0008918,0.025794
CHN_Western_Liao_River_BA,0.024472,-0.4478485,0.026964,-0.062016,0.017542,-0.002789,0.0001175,0.0104995,-0.0032725,0.007472,-0.0659295,-0.0007495,0.010629,-0.001032,-0.009161,-0.000928,0.002738,-0.00152,-0.00088,-0.003001,0.008922,0,0.000924,-0.0028315,-0.0037125
CHN_Western_Liao_River_BA_o,0.022765,-0.468159,0.093149,-0.044251,-0.088632,-0.05271,0.013866,0.025614,0.006749,0.020046,-0.039948,0.001499,-0.006244,0.021882,0.003122,-0.002917,0.001434,-0.003674,0.01081,0.034016,-0.029822,-0.029306,-0.050408,-0.005784,-0.003832
CHN_Western_Liao_River_LN,0.0163143,-0.4448017,0.0164677,-0.061693,0.0464703,0.0138513,0.0043867,0.000769,-0.0123393,0.0091723,-0.0859033,-0.01144,0.0150147,-0.00734,-0.009998,0.004287,0.0053893,0.00473,-0.0010053,-0.0055027,0.0226683,0.0052347,0.0076003,0.0071497,0.0030737
CHN_Western_Liao_River_MN,0.0199195,-0.444294,0.0503455,-0.051034,-0.007386,-0.0182675,0.0050525,0.0064615,0.003375,0.011663,-0.0765665,-0.008992,0.0086965,-0.00406,-0.007804,-0.003381,-0.0013695,0.005384,0.002577,0.009317,0.0033065,-0.0043275,-0.0094285,-0.001386,-0.0020955
CHN_Xiaogao_N,0.005691,-0.437693,0.025644,-0.048773,0.011694,-0.008925,-0.003995,0.003692,-0.000205,0.011481,-0.075835,-0.007493,0.00669,-0.002202,-0.004207,0.004641,0.002477,0.001774,-0.00088,-0.007754,0.014474,-0.002473,-0.002711,0.001687,-0.011256
CHN_Xiaojingshan_N,0.012141,-0.4383703,0.0250157,-0.052003,0.0229783,-0.0105053,-0.0044653,0.0010767,-0.007363,0.010205,-0.0803823,-0.0115397,0.0122397,-0.0031193,-0.0077813,-0.0079553,-0.00013,0.0016047,0.004106,-0.0042103,0.0137257,-0.0002883,0.0098187,-0.006145,-0.005788
CHN_Xitoucun_N,0.0085365,-0.431092,-0.037335,-0.058786,0.125562,0.0496425,0.0001175,-0.011538,-0.0223955,-0.013759,0.015995,0.004421,0.003865,-0.001514,0.0068535,0.0021215,-0.000326,0.0041805,0.0024515,-0.0123805,0.018842,-0.017435,0.0094285,-0.0102425,-0.024369
CHN_Yellow_River_LBIA,0.01935,-0.4468328,0.0097298,-0.0624682,0.0519482,0.0227016,0.00611,0.0024,-0.0134574,0.0046288,-0.0819736,-0.0089022,0.009544,-0.0082574,-0.0056188,-0.002095,0.0014602,0.0022552,-0.0039972,-0.0096546,0.0139754,0.0101396,0.0114128,-0.0056634,0.0016044
CHN_Yellow_River_LN,0.0166466,-0.4503874,0.0109365,-0.0657709,0.0545101,0.0217886,0.0037894,0.0012404,-0.0097149,0.0040092,-0.0851524,-0.0100032,0.0123945,-0.0059179,-0.0088896,-0.000895,0.001483,-0.0003801,-0.0048392,-0.0075191,0.0172975,0.007543,0.0128639,-0.0006476,0.0073496
CHN_Yellow_River_MN,0.0166182,-0.4441924,0.0136518,-0.0588506,0.0390226,0.0112114,0.0082252,0.0014306,-0.0015546,0.0055034,-0.092269,-0.01106,0.0142414,-0.0075692,-0.0129476,-0.0003978,0.0051112,-0.0020522,-0.0057318,-0.0019008,0.0136762,0.015704,0.0105996,-0.002458,0.0122624
CHN_Yumin_N,0.018212,-0.427538,0.066373,-0.032946,-0.049548,-0.04016,0.00705,0.012461,0.010022,0.021504,-0.063656,-0.006894,0.002825,0.001101,-0.008143,-0.002387,0.004172,0.002534,0.003017,0.019509,-0.012728,0.000989,-0.017131,-0.002651,0.007305
CMR_Shum_Laka_3000BP,-0.6129375,0.0528075,0.013765,0.0272935,0.000769,-0.001813,0.1482915,-0.1137645,0.00542,0.004374,-0.001056,-0.0400145,-0.025272,0.0019955,0.008279,-0.0068285,0.005802,0.016153,-0.0067245,0.0010005,-0.001934,-0.0020405,-0.00456,0.000482,-0.006586
CMR_Shum_Laka_8000BP,-0.602693,0.055346,0.0148965,0.0263245,-0.0064625,0.00502,0.1243205,-0.099919,0.0138055,-0.007016,-0.00065,-0.0242785,-0.0203665,-0.0052295,0.0021035,-0.00179,0.0127125,0.017356,-0.0011945,-0.0040645,-0.003494,-0.000371,0.0016025,-0.0009035,-0.0020955
COG_Kindoki_230BP,-0.6231815,0.058393,0.019422,0.018088,0.0007695,0.0133865,-0.007168,0.0170765,-0.035587,0.017495,0.0048715,-0.002248,-0.0031215,-0.0052985,-0.0021715,0.0088835,-0.0058675,-0.004941,-0.0042735,0.0078785,0.0061765,-0.0012985,0.002465,-0.0030125,0.0029935
COG_NgongoMbata_220BP,-0.624889,0.067025,0.019233,0.008075,-0.013233,0.008646,-0.017861,0.01223,-0.032315,0.010752,0.004222,0.005095,-0.006838,-0.000138,-0.01045,0.011535,-0.011995,0.010895,0.00176,-5e-04,-0.006863,-0.008779,-0.001725,-0.009399,-0.002275
Corded_Ware_Baltic,0.12217,0.110354,0.069516,0.0922707,0.029749,0.0294693,0.007912,0.007923,-0.010431,-0.0282467,0.0073613,-0.0071937,0.00218,9.17e-05,0.0145673,0.006718,0.0065627,-0.004265,-0.0006283,0.0071287,0.0013727,0.001731,-4.1e-05,-0.007471,-0.0010777
Corded_Ware_Baltic_early,0.1282407,0.0927517,0.0532997,0.113912,-0.0097453,0.0495493,0.004935,0.005923,-0.0384503,-0.0592267,-0.0081733,0.0007493,0.0020813,-0.0161937,0.0326183,0.0147173,-0.0001303,-0.0016047,-0.0010053,0.0072117,-0.0081523,0.0009067,0.0088327,0.0211273,-0.0004393
Corded_Ware_CHE,0.1248949,0.1219558,0.0574594,0.0660095,0.0229692,0.0241113,0.0007691,0.002979,-0.0088875,-0.0103708,-0.0027605,0.0011445,-0.0077169,-0.0149008,0.0177055,0.0138618,0.0044567,0.0006795,0.0007084,0.0068101,0.0060916,0.004103,0.0023193,0.0036586,-0.0011321
Corded_Ware_CHE_o,0.126344,0.173656,0.062225,-0.032623,0.086785,-0.021753,-0.00423,-0.000462,0.066061,0.094034,-0.001786,0.016485,-0.038652,-0.010046,-0.005293,-0.007955,-0.007823,0.009882,0.006536,-5e-04,0.009109,0.002349,-0.002218,-0.032414,0.010059
Corded_Ware_CZE,0.1235794,0.11548,0.0543053,0.0784429,0.0129254,0.0249007,0.0030886,0.0019119,-0.018641,-0.0284549,-0.002018,0.0014771,-0.0070721,-0.0185596,0.0222194,0.0103987,0.000447,0.0010679,0.004561,0.0077359,0.0002496,-0.0014663,0.0028876,0.0073159,-0.0004619
Corded_Ware_DEU,0.1298723,0.1110989,0.0568699,0.0887606,0.0040622,0.0337179,0.001034,0.0025616,-0.0280402,-0.0395815,0.0003734,0.0023378,-0.0068234,-0.0095647,0.0240903,0.0072393,-0.0146682,0.0042188,-0.0020237,0.0046773,0.0029074,0.0013601,0.0060884,0.0183278,8.38e-05
Corded_Ware_DEU_o,0.129758,0.126941,0.071653,0.080104,0.048317,0.02761,0.004935,0.005538,0.01268,-0.005103,-0.001299,0.012889,0.002379,-0.013762,0.020222,0.019888,-0.004042,-0.00266,0.01345,0.011756,0.020589,0.013973,-0.0053,-0.01928,0.011975
Corded_Ware_POL,0.1237825,0.1165322,0.0718412,0.0815575,0.031698,0.026216,0.0040538,0.005423,-0.0050622,-0.0288842,-0.0012585,-0.0025102,-0.000409,-0.0091175,0.0171007,0.016408,-0.0010755,0.0022488,0.0041168,0.00716,0.0102008,0.0055025,0.000308,-0.001476,0.0002398
Corded_Ware_POL_early,0.125205,0.093429,0.054682,0.114343,-0.014772,0.05271,-0.00094,-0.000462,-0.048063,-0.069432,-0.003248,-0.002847,-0.006095,-0.025047,0.038952,0.013392,-0.005476,-0.001647,0.003394,0.004377,0.003119,0.006554,-0.001602,0.020364,0.003712
Corded_Ware_Proto-Unetice_POL,0.09675,0.12491,0.073539,0.051034,0.033545,0.022311,0.0047,-0.015922,-0.012067,-0.014032,-0.006008,0.006894,0.010109,-0.020368,0.016829,0.002519,-0.022556,0.012289,0.012318,0.007379,-0.001747,0.014715,0.006162,0.013255,-0.000239
CUW_Ceramic,0.0546355,-0.3160835,0.1203018,0.0979498,-0.1146368,-0.0204985,-0.2967598,-0.3527738,-0.0137542,-0.0122098,-0.0034505,-0.001611,0.000632,0.0261825,-0.0056665,0.0080545,0.005183,-0.0029138,-0.0051538,-0.0006877,-6.23e-05,0.003957,-0.0046528,-0.0012653,-0.0007185
CZE_Bilina_BA,0.127482,0.132019,0.064865,0.060401,0.031698,0.018407,0.00329,0.008077,-0.001432,-0.006014,-0.002923,0.003297,-0.011596,-0.006193,0.018729,0.010209,-0.009257,0.002154,0.005405,0.009379,0.003244,0.011376,-0.001602,0.000241,-0.003233
CZE_Bilina_N_Baalberge,0.129758,0.183811,0.035826,-0.051034,0.076937,-0.023706,-0.00047,0.007615,0.052767,0.078544,0.005521,0.008542,-0.020367,0.000963,-0.015472,-0.009149,0.010691,0.008488,0.010307,-0.005753,0.003119,0.007543,-0.013804,-0.025184,0.000599
CZE_Early_Slav,0.12862,0.129988,0.068259,0.046835,0.02739,0.013387,0.007285,0.014076,-0.001841,-0.018406,-0.000812,-0.004346,0.003717,0.007156,-0.010993,-0.003182,0.011604,-0.002027,-0.002388,-0.004752,0.005615,0.000618,0.001725,-0.000964,-0.006706
CZE_EBA,0.1265966,0.1223149,0.0592498,0.0698398,0.024996,0.0205758,0.0038906,0.0014357,-0.0044768,-0.0130401,-0.0025803,0.0016151,-0.0079617,-0.0124013,0.0223186,0.0107692,-0.0020861,0.0008588,0.0025558,0.0044882,0.0072788,0.0010992,0.0006572,0.0054892,-0.0010112
CZE_En,0.121791,0.175687,0.041106,-0.05491,0.077553,-0.02008,-0.004465,0.001154,0.060335,0.081642,-0.005684,0.01109,-0.035827,-0.005918,-0.017779,-0.005171,0.01369,0.006334,0.009804,-0.003627,0.01123,0.00371,-0.015159,-0.02169,-0.001317
CZE_Hallstatt_Bylany,0.12862,0.1376045,0.0705215,0.034238,0.0481625,0.004044,0.0019975,0.001385,0.018509,0.019955,-0.012017,-0.0052455,-0.00944,0.0006195,0.0095685,-0.0013255,-0.005998,0.001774,0.0048395,0.0080665,0.001061,0.0019785,-0.0006165,-0.005422,-0.0034725
CZE_Megalithic,0.114961,0.178733,0.02753,-0.074936,0.060627,-0.041276,0.00188,-0.002538,0.042132,0.081824,0.00682,0.002698,-0.018137,0.002615,-0.033387,-0.00411,0.021644,0.005321,0.016592,0.004002,-0.007362,0.010263,-0.010106,-0.020846,-0.002155
CZE_MN,0.119514,0.187873,0.019987,-0.086564,0.063704,-0.042391,-0.000235,-0.005769,0.045813,0.083282,0.002923,0.016186,-0.026016,-0.000413,-0.035559,-0.009679,0.015776,-0.004814,0.01169,-0.010005,-0.009858,0.006306,-0.005669,-0.003253,-0.005748
CZE_N,0.122929,0.1843185,0.019422,-0.0773585,0.064627,-0.0444835,-0.009165,0.001385,0.0488815,0.084102,0.001299,0.0178345,-0.0246775,0.0060555,-0.027619,-0.011403,0.0042375,0.0032935,0.01169,-0.01507,-0.005553,0.010201,-0.012078,-0.0103625,-0.004012
CZE_Starounetice_EBA,0.126344,0.128972,0.055437,0.06137,0.029544,0.018128,0.0047,0.005077,0.001023,-0.002005,-0.013153,0.005695,-0.023934,-0.025873,0.039902,0.015513,-0.014994,-0.008235,0.007165,-0.002626,0.023708,0.012365,-0.010106,-0.019521,-0.006107
CZE_Unetice_EBA,0.128051,0.1279565,0.0567565,0.0618545,0.0324675,0.0158965,0.0022325,0.0040385,0.0018405,-0.007836,-0.0052775,0.0005995,-0.005352,-0.001032,0.0162185,0.0120655,-0.007497,0.0050675,6.3e-05,0.0088795,0.0081105,0.0050695,0.000986,0.002832,-0.0031735
CZE_Vestonice16,0.045529,0.024373,0.032809,0.084303,0.0397,-0.001116,-0.004465,0.001154,0.056653,0.023144,0.007795,-0.01169,0.006392,-0.008533,0.008686,0.012066,-0.005737,0.008488,-0.010684,0.022886,0.036436,0.009027,-0.015159,-0.065672,0.000479
DEU_Alberstedt_LN,0.130897,0.129988,0.04978,0.052649,0.028005,0.019522,0.003055,0.005538,0.005522,-0.00328,-0.004547,0.005845,-0.008176,-0.016377,0.008415,0.004773,0,0.005321,0.004902,0.000875,-0.004617,0.002473,-0.001849,0.005663,-0.000718
DEU_Anselfingen_FN,0.118376,0.142174,0.058831,0.041667,0.022773,0.006693,0.010105,0.003692,-0.001636,-0.00328,-0.004384,0.000899,-0.00892,-0.009083,0.025244,-0.010872,-0.010691,0.007601,0.007039,-0.000375,0.001747,-0.000989,0.000739,-0.011206,-0.008622
DEU_Baalberge_MN,0.12862,0.17264,0.046197,-0.040375,0.076476,-0.03026,-0.0063455,0.0068075,0.0639135,0.0844665,-0.0030045,0.0106405,-0.020515,-0.0008945,-0.0206975,0.006364,0.0106915,0.008171,0.0039595,-0.003939,0.0021835,0.0034625,-0.018549,-0.0266905,-0.006107
DEU_BenzigerodeHeimburg_LN,0.1263435,0.1340495,0.0576995,0.0692835,0.0173875,0.0217535,-0.001175,0.0043845,-0.006238,-0.0097495,-0.003329,-0.000974,-0.01888,-0.0110785,0.021715,-0.0005305,-0.0168195,0.007918,0,0.001438,0.008797,0.007914,-0.001725,0.007531,-0.0002395
DEU_Blatterhohle_MN,0.12862,0.1435283,0.1118793,0.0655693,0.11397,0.0127357,0.004465,0.0177683,0.0726057,0.043919,-0.005413,-0.0004497,-0.001239,-0.010184,0.0177343,0.0315563,0.0093877,0.0057433,-0.0015083,0.0225107,0.0461683,0.008161,-0.0277717,-0.0756333,0.010099
DEU_Esperstedt_MN,0.121791,0.175687,0.048649,-0.046835,0.087093,-0.037371,-0.003055,0.008538,0.046018,0.081095,0.002111,0.016785,-0.022448,-0.009221,-0.022801,0.012066,0.035464,0,0.008547,0.001,0.006489,0.003957,-0.009613,-0.0194,-0.005868
DEU_Halberstadt_LBA,0.12862,0.132019,0.058454,0.054587,0.032006,0.023985,0.00752,0.005077,0.004704,-0.005103,0.002111,0.002248,-0.014271,-0.015001,0.015744,0.017369,0.007562,-0.003801,0.000628,0.004752,0.00262,0.002968,0.003574,0.00723,0.002754
DEU_Karsdorf_LN,0.126344,0.105615,0.047894,0.096254,0.005232,0.034582,0.00282,0.001385,-0.033951,-0.036629,-0.000974,0.015436,-0.017839,-0.028213,0.029587,0.004773,-0.010822,0.000507,-0.003394,0.00988,0.001747,0.001484,0.013804,0.03145,-0.012933
DEU_LBK_HBS,0.1244086,0.182592,0.0124072,-0.0896648,0.0641812,-0.0429073,-0.0036896,-0.0041883,0.0414365,0.0872364,0.0092805,0.0126936,-0.023927,0.0001514,-0.038877,-0.0078295,0.0197988,0.00515,0.0125886,-0.0122746,-0.0098015,0.0061826,-0.0089292,-0.0052416,-0.0037063
DEU_LBK_KD,0.127482,0.183811,0.023381,-0.086564,0.079707,-0.043228,-0.010575,0.021691,0.052767,0.091118,0.011205,0.018583,-0.015461,-0.006881,-0.044109,-0.020419,0.002217,0.015836,0.015587,-0.021635,-0.004243,0.022999,-0.025882,0.010363,-0.002994
DEU_LBK_SCH,0.1142784,0.1787332,0.0100314,-0.0908276,0.0607496,-0.0401042,0.000329,-0.0073844,0.0417638,0.0824072,0.009776,0.0103108,-0.0229828,0.0046242,-0.0385172,-0.0069476,0.018019,0.00451,0.0144304,-0.0110304,-0.0054652,0.0019288,-0.0053244,-0.0122186,-0.0034966
DEU_LBK_SMH,0.1203421,0.1797025,0.015942,-0.0828642,0.0596754,-0.0407307,-0.0022112,-0.0044264,0.0449487,0.0840605,0.0068277,0.011417,-0.0237046,0.0007444,-0.03699,-0.0066837,0.0194035,0.0016067,0.0141925,-0.0104368,-0.0090976,0.0036702,-0.0058822,-0.0043379,-0.0037395
DEU_LBK_UW,0.129758,0.178733,0.01961,-0.081719,0.068013,-0.042949,-0.00282,-0.006692,0.037837,0.082553,0.002923,0.019033,-0.022002,0.006193,-0.042616,-0.006762,0.026859,0.006841,0.015209,-0.008254,-0.015972,0.016075,0.000493,-0.005904,-0.007784
DEU_Lech_BBC,0.1274815,0.1396355,0.0503455,0.0369835,0.034468,0.00502,-0.000705,0,0.006647,0.01713,-0.0017865,0.010116,-0.017542,-0.0083945,0.0103145,0.0035795,0.0009125,0.0077915,0.0051535,-0.0025015,0.003057,0.003586,-0.0094905,0.0059645,-0.0010775
DEU_Lech_EBA,0.12647,0.1369836,0.0543054,0.0347046,0.0376138,0.0096682,0.0017234,0.0004359,0.0039768,0.0120681,-0.0011368,0.0097912,-0.0157414,-0.01364,0.012471,0.0120216,0.0075478,-0.0001828,0.0043856,0.0045022,0.0039099,-0.0008243,-0.0006163,0.0002679,-0.0047764
DEU_Lech_MBA,0.127482,0.156392,0.047894,0.005491,0.04647,-0.011435,0.00329,0.011538,0.010022,0.031345,0.006496,0.012889,-0.012487,-0.01156,-0.0095,0.000796,0.001565,-0.003801,-0.005656,0.005753,-0.002995,0.009521,-0.001356,-0.006386,-0.011855
DEU_MA,0.1223596,0.1303939,0.061169,0.048773,0.039792,0.0199408,0.010975,0.0052151,0.0013295,-0.0024966,-0.003735,0.001109,-0.0091576,-0.0038398,0.0161643,-0.0008352,-0.0133511,0.0032684,0.0041354,0.0040271,0.0060019,0.0037342,-0.0007273,0.011146,-0.0004429
DEU_MA_ACD,0.1178069,0.1105658,0.0418605,0.01938,0.0227349,0.0091338,0.0047002,0.0034612,0.0007671,0.0056038,-0.0017254,0.0029597,-0.0044412,0.0002925,0.0049029,0.0002486,-0.0015158,-0.0005542,0.0038494,0.0044709,0.0004679,-0.000309,0.0042675,0.0006778,-0.0030985
DEU_MA_o,0.125205,0.165531,-0.001886,-0.05491,0.024004,-0.015339,0.009165,0.010384,0.003681,0.029887,0.00341,-0.000599,-0.009663,-0.006331,-0.029044,-0.005304,0.002868,-0.004814,-0.002765,-0.016758,-0.007237,0.009645,0.008381,0.00253,-0.004191
DEU_Meso_BDB,0.125205,0.112724,0.194217,0.202199,0.156645,0.051037,0.023266,0.039229,0.090809,0.003462,-0.016564,-0.017085,0.026759,0.006193,0.052252,0.062582,-0.00678,0.013429,0.000251,0.05315,0.099949,0.013725,-0.046095,-0.160746,0.023231
DEU_Meso_TGM,0.134311,0.141159,0.155751,0.122095,0.127101,0.032909,0.012691,0.015692,0.066266,0.021504,-0.011205,-0.011839,0.010406,-0.002064,0.024973,0.041766,0.011735,0.011275,-0.000754,0.035892,0.077488,0.015209,-0.032661,-0.104955,0.012214
DEU_Roman,0.117238,0.151314,0.045254,0.000323,0.052317,0.001952,0.0047,-0.006,0.01943,0.028064,-0.002436,0.004946,-0.017393,-0.013212,-0.004614,0.00411,0.009388,0.006334,-0.000377,5e-04,0.000624,0.001484,-0.000616,-0.00735,-0.001796
DEU_Singen_EBA,0.1254899,0.1340499,0.0543524,0.0352878,0.0416231,0.0072861,-0.0004994,0.001269,0.011888,0.0174261,-0.0059068,0.005339,-0.0137511,-0.0166696,0.0139621,0.0105078,0.0034062,0.0019319,0.0011,0.004346,0.0052875,0.0049154,-0.0023572,-0.0034491,0.0004041
DEU_Singen_EIA,0.125205,0.144205,0.050911,0.029716,0.048624,0.00251,0.003525,0.005077,0.005318,0.010934,0.01088,-0.004796,-0.000149,0.009496,-0.011129,-0.015778,-0.011083,0.007095,0.003771,-0.003627,-0.012977,-0.008656,-0.001725,-0.006266,-0.010298
DEU_Tollense_BA,0.1249778,0.137198,0.0769703,0.0599811,0.0502246,0.0175142,0.0094946,0.0060229,0.0126395,0.0009478,-0.0061708,-0.0025478,-0.0009811,0.0016239,-0.0020766,0.0029303,0.0019687,0.0030659,0.002803,0.0091044,0.0006239,0.0012861,-0.0034632,-0.0148455,0.0015568
DEU_Unetice_EBA,0.1274818,0.1232854,0.061169,0.0642124,0.032806,0.0187414,0.003713,0.003323,-0.0038858,-0.0147974,-0.0021436,0.0043462,-0.0065412,-0.0111474,0.0159062,0.0091224,-0.0053198,-0.0005826,0.001081,0.0054276,0.006214,0.0045258,0.0002956,0.0003856,-0.000431
DNK_BA,0.1160995,0.1370965,0.0633565,0.0524875,0.0296975,0.0301205,0.011163,-0.005192,-0.0072605,-0.003827,-0.002923,0.0089175,-0.004683,-0.0161015,0.0138435,0.0041765,0.00678,0.009565,0.0152095,0.0046275,0.017906,-0.0087795,0.000801,0.002651,-0.0113765
DNK_LN,0.121791,0.129988,0.055814,0.05491,0.028005,0.004183,0.018566,0.010846,-0.001636,-0.010934,0.004709,0.013038,-0.008622,-0.015689,0.021444,0.029302,0.014994,0.00114,0.004022,0.012756,0.005116,0.006801,0.005669,-0.000241,-0.001796
DNK_MN_B,0.114961,0.116786,0.058077,0.067507,0.02739,0.021475,-0.00329,-0.000923,0.005113,-0.009841,-0.005196,0.010491,-0.007433,-0.011423,0.014115,0.015646,0.002608,0.004687,-0.005908,0.01138,-0.004367,0.002226,-0.011339,0.000482,0.002634
DOM_southeast_Ceramic,0.0509112,-0.3159926,0.1184624,0.0982439,-0.1115574,-0.0187752,-0.3036571,-0.3579452,-0.012375,-0.0162213,-0.0024378,-0.0005403,0.0008351,0.0254075,-0.006982,0.0033,0.0057209,-0.0013936,0.0012601,0.0006655,-0.0012185,0.0071214,-0.0027023,-0.0034319,-0.0012463
